__gc__,elapsed_ns,155037,cpu_ns,152342,generation,0,collected,0,uncollectable,0
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data;get_vo_data.UMIs|downsample_869_var_per_obs;downsample_matrix;sparse.eliminate_zeros,elapsed_ns,18061932,cpu_ns,199454625,before,3109666,after,2204676
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data;get_vo_data.UMIs|downsample_869_var_per_obs;downsample_matrix,elapsed_ns,8622170,cpu_ns,15945266
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data;get_vo_data.UMIs|downsample_869_var_per_obs,elapsed_ns,121570,cpu_ns,56539
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data;get_vo_data;freeze,elapsed_ns,20506,cpu_ns,20562
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data;get_vo_data,elapsed_ns,468365,cpu_ns,385389
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived;get_data,elapsed_ns,84349,cpu_ns,34612
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix;get_derived,elapsed_ns,143382,cpu_ns,110087
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs;get_derived_matrix,elapsed_ns,75547,cpu_ns,41055
direct_pipeline;extract_feature_data;downsample_cells;get_downsample_of_var_per_obs,elapsed_ns,75457,cpu_ns,43430
direct_pipeline;extract_feature_data;downsample_cells;set_vo_data,elapsed_ns,197852,cpu_ns,198466
direct_pipeline;extract_feature_data;downsample_cells,elapsed_ns,1188118,cpu_ns,1026834
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_vo_data,elapsed_ns,74167,cpu_ns,74390
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;get_proper_matrix;get_data;get_vo_data;to_layout;relayout_compressed;bincount_vector,elapsed_ns,19200897,cpu_ns,19200832,size,2204676,bins,16025
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;get_proper_matrix;get_data;get_vo_data;to_layout;relayout_compressed;numpy.cumsum,elapsed_ns,126122,cpu_ns,126638,elements,16024
direct_pipeline;extract_feature_data;find_high_relative_variance_genes;get_relative_variance_per_var;get_data;get_v_data.compute;get_normalized_variance_per_var;get_data;get_v_data.compute;get_variance_per_var;get_data;get_v_data.compute;get_per_var;get_data;get_v_data.UMIs|downsample_869_var_per_obs|sum_per_var;get_proper_matrix;get_data;get_vo_data;to_layout;relayout_compressed;extensions.collect_compressed,elapsed_ns,10477253,cpu_ns,579938545,results,16025,elements,5445
